occurtime,power
2020-12-21_19:15:00,130.56
2020-12-21_19:20:00,129.52
2020-12-21_19:25:00,128.48
2020-12-21_19:30:00,126.24
2020-12-21_19:35:00,124.64
2020-12-21_19:40:00,120.48
2020-12-21_19:45:00,117.76
2020-12-21_19:50:00,117.68
2020-12-21_19:55:00,116.08
2020-12-21_20:00:00,118.32
2020-12-21_20:05:00,116.96
2020-12-21_20:10:00,0.0
2020-12-21_20:15:00,0.0
2020-12-21_20:20:00,0.0
2020-12-21_20:25:00,0.0
2020-12-21_20:30:00,124.56
2020-12-21_20:35:00,123.36
2020-12-21_20:40:00,121.76
2020-12-21_20:45:00,120.88
2020-12-21_20:50:00,116.4
2020-12-21_20:55:00,0.0
2020-12-21_21:00:00,0.0
2020-12-21_21:05:00,0.0
2020-12-21_21:10:00,133.44
2020-12-21_21:15:00,122.56
2020-12-21_21:20:00,118.64
2020-12-21_21:25:00,115.92
2020-12-21_21:30:00,117.44
2020-12-21_21:35:00,0.0
2020-12-21_21:40:00,0.0
2020-12-21_21:45:00,0.0
2020-12-21_21:50:00,127.44
2020-12-21_21:55:00,128.56
2020-12-21_22:00:00,123.52
2020-12-21_22:05:00,121.84
2020-12-21_22:10:00,120.96
2020-12-21_22:15:00,0.0
2020-12-21_22:20:00,0.0
2020-12-21_22:25:00,0.0
2020-12-21_22:30:00,128.16
2020-12-21_22:35:00,130.08
2020-12-21_22:40:00,126.88
2020-12-21_22:45:00,121.28
2020-12-21_22:50:00,118.96
2020-12-21_22:55:00,0.0
2020-12-21_23:00:00,0.0
2020-12-21_23:05:00,0.0
2020-12-21_23:10:00,0.0
2020-12-21_23:15:00,126.48
2020-12-21_23:20:00,123.76
2020-12-21_23:25:00,121.28
2020-12-21_23:30:00,116.72
2020-12-21_23:35:00,0.0
2020-12-21_23:40:00,0.0
2020-12-21_23:45:00,0.0
2020-12-21_23:50:00,0.0
2020-12-21_23:55:00,128.96
2020-12-22_00:00:00,125.04
2020-12-22_00:05:00,123.2
2020-12-22_00:10:00,119.28
2020-12-22_00:15:00,0.0
2020-12-22_00:20:00,0.0
2020-12-22_00:25:00,0.0
2020-12-22_00:30:00,0.0
2020-12-22_00:35:00,127.44
2020-12-22_00:40:00,123.76
2020-12-22_00:45:00,122.08
2020-12-22_00:50:00,120.24
2020-12-22_00:55:00,0.0
2020-12-22_01:00:00,0.0
2020-12-22_01:05:00,0.0
2020-12-22_01:10:00,141.76
2020-12-22_01:15:00,130.24
2020-12-22_01:20:00,130.32
2020-12-22_01:25:00,129.2
2020-12-22_01:30:00,126.64
2020-12-22_01:35:00,124.8
2020-12-22_01:40:00,121.6
2020-12-22_01:45:00,0.0
2020-12-22_01:50:00,0.0
2020-12-22_01:55:00,0.0
2020-12-22_02:00:00,0.0
2020-12-22_02:05:00,132.56
2020-12-22_02:10:00,128.4
2020-12-22_02:15:00,125.12
2020-12-22_02:25:00,122.8
2020-12-22_02:30:00,0.0
2020-12-22_02:35:00,0.0
2020-12-22_02:40:00,0.0
2020-12-22_02:45:00,137.44
2020-12-22_02:50:00,129.12
2020-12-22_02:55:00,126.08
2020-12-22_03:00:00,122.8
2020-12-22_03:05:00,115.68
2020-12-22_03:10:00,0.0
2020-12-22_03:15:00,0.0
2020-12-22_03:20:00,0.0
2020-12-22_03:25:00,133.84
2020-12-22_03:30:00,123.2
2020-12-22_03:35:00,120.08
2020-12-22_03:40:00,118.64
2020-12-22_03:45:00,116.24
2020-12-22_03:50:00,0.0
2020-12-22_03:55:00,0.0
2020-12-22_04:00:00,0.0
2020-12-22_04:05:00,126.8
2020-12-22_04:10:00,124.4
2020-12-22_04:15:00,122.64
2020-12-22_04:20:00,119.92
2020-12-22_04:25:00,0.0
2020-12-22_04:30:00,0.0
2020-12-22_04:35:00,0.0
2020-12-22_04:40:00,0.0
2020-12-22_04:45:00,129.36
2020-12-22_04:50:00,126.0
2020-12-22_04:55:00,122.32
2020-12-22_05:00:00,121.44
2020-12-22_05:05:00,0.0
2020-12-22_05:10:00,0.0
2020-12-22_05:15:00,0.0
2020-12-22_05:20:00,0.0
2020-12-22_05:25:00,125.52
2020-12-22_05:30:00,124.8
2020-12-22_05:35:00,122.32
2020-12-22_05:40:00,120.08
2020-12-22_05:45:00,0.0
2020-12-22_05:50:00,0.0
2020-12-22_05:55:00,0.0
2020-12-22_06:00:00,0.0
2020-12-22_06:05:00,128.08
2020-12-22_06:10:00,125.12
2020-12-22_06:15:00,123.2
2020-12-22_06:20:00,117.6
2020-12-22_06:25:00,0.0
2020-12-22_06:30:00,0.0
2020-12-22_06:35:00,0.0
2020-12-22_06:40:00,0.0
2020-12-22_06:45:00,129.68
2020-12-22_06:50:00,126.64
2020-12-22_06:55:00,120.56
2020-12-22_07:00:00,121.36
2020-12-22_07:05:00,120.32
2020-12-22_07:10:00,0.0
2020-12-22_07:15:00,0.0
2020-12-22_07:20:00,152.08
2020-12-22_07:25:00,126.96
2020-12-22_07:30:00,121.92
2020-12-22_07:35:00,122.08
2020-12-22_07:40:00,121.12
2020-12-22_07:45:00,0.0
2020-12-22_07:50:00,0.0
2020-12-22_07:55:00,0.0
2020-12-22_08:00:00,138.96
2020-12-22_08:05:00,129.28
2020-12-22_08:10:00,123.84
2020-12-22_08:15:00,121.44
2020-12-22_08:20:00,120.24
2020-12-22_08:25:00,0.0
2020-12-22_08:30:00,0.0
2020-12-22_08:35:00,0.0
2020-12-22_08:40:00,140.16
2020-12-22_08:45:00,129.2
2020-12-22_08:50:00,125.44
2020-12-22_08:55:00,124.32
2020-12-22_09:00:00,121.28
2020-12-22_09:05:00,0.0
2020-12-22_09:10:00,0.0
2020-12-22_09:15:00,0.0
2020-12-22_09:20:00,0.0
2020-12-22_09:25:00,129.52
2020-12-22_09:30:00,125.76
2020-12-22_09:35:00,123.84
2020-12-22_09:40:00,120.08
2020-12-22_09:45:00,0.0
2020-12-22_09:50:00,0.0
2020-12-22_09:55:00,0.0
2020-12-22_10:00:00,0.0
2020-12-22_10:05:00,129.28
2020-12-22_10:10:00,121.92
2020-12-22_10:15:00,122.0
2020-12-22_10:20:00,120.8
2020-12-22_10:25:00,118.4
2020-12-22_10:30:00,0.0
2020-12-22_10:35:00,0.0
2020-12-22_10:40:00,0.0
2020-12-22_10:45:00,132.88
2020-12-22_10:50:00,125.12
2020-12-22_10:55:00,123.04
2020-12-22_11:00:00,121.04
2020-12-22_11:05:00,119.28
2020-12-22_11:10:00,0.0
2020-12-22_11:15:00,0.0
2020-12-22_11:20:00,0.0
2020-12-22_11:25:00,139.44
2020-12-22_11:30:00,125.12
2020-12-22_11:35:00,122.8
2020-12-22_11:40:00,120.96
2020-12-22_11:45:00,118.96
2020-12-22_11:50:00,0.0
2020-12-22_11:55:00,0.0
2020-12-22_12:00:00,0.0
2020-12-22_12:05:00,151.84
2020-12-22_12:10:00,125.84
2020-12-22_12:15:00,122.24
2020-12-22_12:20:00,120.0
2020-12-22_12:25:00,118.32
2020-12-22_12:30:00,0.0
2020-12-22_12:35:00,0.0
2020-12-22_12:40:00,0.0
2020-12-22_12:45:00,0.0
2020-12-22_12:50:00,126.72
2020-12-22_12:55:00,123.28
2020-12-22_13:00:00,123.52
2020-12-22_13:05:00,122.08
2020-12-22_13:10:00,0.0
2020-12-22_13:15:00,0.0
2020-12-22_13:20:00,0.0
2020-12-22_13:25:00,0.0
2020-12-22_13:30:00,127.6
2020-12-22_13:35:00,122.16
2020-12-22_13:40:00,119.92
2020-12-22_13:45:00,120.0
2020-12-22_13:50:00,0.0
2020-12-22_13:55:00,0.0
2020-12-22_14:00:00,0.0
2020-12-22_14:05:00,0.0
2020-12-22_14:10:00,129.52
2020-12-22_14:15:00,126.32
2020-12-22_14:20:00,122.8
2020-12-22_14:25:00,120.08
2020-12-22_14:30:00,117.6
2020-12-22_14:35:00,0.0
2020-12-22_14:40:00,0.0
2020-12-22_14:45:00,0.0
2020-12-22_14:50:00,137.28
2020-12-22_14:55:00,126.64
2020-12-22_15:00:00,122.48
2020-12-22_15:05:00,120.48
2020-12-22_15:10:00,117.44
2020-12-22_15:15:00,0.0
2020-12-22_15:20:00,0.0
2020-12-22_15:25:00,0.0
2020-12-22_15:30:00,0.0
2020-12-22_15:35:00,125.84
2020-12-22_15:40:00,121.12
2020-12-22_15:45:00,117.92
2020-12-22_15:50:00,116.16
2020-12-22_15:55:00,0.0
2020-12-22_16:00:00,0.0
2020-12-22_16:05:00,0.0
2020-12-22_16:10:00,0.0
2020-12-22_16:15:00,132.24
2020-12-22_16:20:00,128.24
2020-12-22_16:25:00,126.56
2020-12-22_16:30:00,185.12
2020-12-22_16:35:00,184.72
2020-12-22_16:40:00,183.76
2020-12-22_16:45:00,178.72
2020-12-22_16:50:00,174.96
2020-12-22_16:55:00,175.12
2020-12-22_17:00:00,1.11
2020-12-22_17:05:00,1.09
2020-12-22_17:10:00,150.88
2020-12-22_17:15:00,152.32
2020-12-22_17:20:00,153.76
2020-12-22_17:25:00,147.2
2020-12-22_17:30:00,141.52
2020-12-22_17:35:00,139.44
2020-12-22_17:40:00,136.32
2020-12-22_17:45:00,133.04
2020-12-22_17:50:00,130.16
2020-12-22_17:55:00,129.44
2020-12-22_18:00:00,129.76
2020-12-22_18:05:00,128.4
2020-12-22_18:10:00,126.88
2020-12-22_18:15:00,127.04
2020-12-22_18:20:00,124.8
2020-12-22_18:25:00,121.44
2020-12-22_18:30:00,122.48
2020-12-22_18:35:00,121.36
2020-12-22_18:40:00,120.4
2020-12-22_18:45:00,0.0
2020-12-22_18:50:00,0.0
2020-12-22_18:55:00,0.0
2020-12-22_19:00:00,0.0
2020-12-22_19:05:00,130.56
2020-12-22_19:10:00,128.08
2020-12-22_19:15:00,124.4
2020-12-22_19:20:00,125.36
2020-12-22_19:25:00,120.4
2020-12-22_19:30:00,61.92
2020-12-22_19:35:00,0.0
2020-12-22_19:40:00,0.0
2020-12-22_19:45:00,0.0
2020-12-22_19:50:00,127.52
2020-12-22_19:55:00,126.96
2020-12-22_20:00:00,122.96
2020-12-22_20:10:00,119.2
2020-12-22_20:15:00,0.0
2020-12-22_20:20:00,0.0
2020-12-22_20:25:00,0.0
2020-12-22_20:30:00,0.0
2020-12-22_20:35:00,127.04
2020-12-22_20:40:00,122.72
2020-12-22_20:45:00,119.92
2020-12-22_20:50:00,115.84
2020-12-22_20:55:00,0.0
2020-12-22_21:00:00,0.0
2020-12-22_21:05:00,0.0
2020-12-22_21:10:00,154.16
2020-12-22_21:15:00,125.44
2020-12-22_21:20:00,119.76
2020-12-22_21:25:00,120.24
2020-12-22_21:30:00,117.6
2020-12-22_21:35:00,0.0
2020-12-22_21:40:00,0.0
2020-12-22_21:45:00,0.0
2020-12-22_21:50:00,0.0
2020-12-22_21:55:00,129.76
2020-12-22_22:00:00,125.04
2020-12-22_22:05:00,122.32
2020-12-22_22:10:00,118.64
2020-12-22_22:15:00,0.0
2020-12-22_22:20:00,0.0
2020-12-22_22:25:00,0.0
2020-12-22_22:30:00,0.0
2020-12-22_22:35:00,127.68
2020-12-22_22:40:00,122.0
2020-12-22_22:45:00,119.84
2020-12-22_22:50:00,118.72
2020-12-22_22:55:00,0.0
2020-12-22_23:00:00,0.0
2020-12-22_23:05:00,0.0
2020-12-22_23:10:00,148.96
2020-12-22_23:15:00,126.16
2020-12-22_23:20:00,121.04
2020-12-22_23:25:00,118.08
2020-12-22_23:30:00,116.96
2020-12-22_23:35:00,0.0
2020-12-22_23:40:00,0.0
2020-12-22_23:45:00,0.0
2020-12-22_23:50:00,144.88
2020-12-22_23:55:00,123.44
2020-12-23_00:00:00,117.76
2020-12-23_00:05:00,116.96
2020-12-23_00:10:00,116.88
2020-12-23_00:15:00,0.0
2020-12-23_00:20:00,0.0
2020-12-23_00:25:00,0.0
2020-12-23_00:30:00,133.68
2020-12-23_00:35:00,124.8
2020-12-23_00:40:00,119.2
2020-12-23_00:45:00,117.44
2020-12-23_00:50:00,0.0
2020-12-23_00:55:00,0.0
2020-12-23_01:00:00,0.0
2020-12-23_01:05:00,0.0
2020-12-23_01:10:00,125.36
2020-12-23_01:15:00,121.84
2020-12-23_01:20:00,121.28
2020-12-23_01:25:00,117.6
2020-12-23_01:30:00,0.0
2020-12-23_01:35:00,0.0
2020-12-23_01:40:00,0.0
2020-12-23_01:45:00,156.32
2020-12-23_01:50:00,126.48
2020-12-23_01:55:00,121.28
2020-12-23_02:00:00,125.12
2020-12-23_02:05:00,124.32
2020-12-23_02:10:00,123.12
2020-12-23_02:15:00,125.52
2020-12-23_02:20:00,0.0
2020-12-23_02:25:00,0.0
2020-12-23_02:30:00,0.0
2020-12-23_02:35:00,0.0
2020-12-23_02:40:00,131.12
2020-12-23_02:45:00,128.24
2020-12-23_02:50:00,124.56
2020-12-23_02:55:00,119.92
2020-12-23_03:00:00,119.36
2020-12-23_03:05:00,0.0
2020-12-23_03:10:00,0.0
2020-12-23_03:15:00,0.0
2020-12-23_03:20:00,130.24
2020-12-23_03:25:00,127.76
2020-12-23_03:30:00,124.72
2020-12-23_03:35:00,122.16
2020-12-23_03:40:00,0.0
2020-12-23_03:45:00,0.0
2020-12-23_03:50:00,0.0
2020-12-23_03:55:00,0.0
2020-12-23_04:00:00,132.0
2020-12-23_04:05:00,127.84
2020-12-23_04:10:00,124.48
2020-12-23_04:15:00,123.36
2020-12-23_04:20:00,0.0
2020-12-23_04:25:00,0.0
2020-12-23_04:30:00,0.0
2020-12-23_04:35:00,0.0
2020-12-23_04:40:00,131.36
2020-12-23_04:45:00,126.16
2020-12-23_04:50:00,123.44
2020-12-23_04:55:00,120.8
2020-12-23_05:00:00,0.0
2020-12-23_05:05:00,0.0
2020-12-23_05:10:00,0.0
2020-12-23_05:15:00,145.68
2020-12-23_05:20:00,124.08
2020-12-23_05:25:00,118.96
2020-12-23_05:30:00,117.92
2020-12-23_05:35:00,118.88
2020-12-23_05:40:00,0.0
2020-12-23_05:45:00,0.0
2020-12-23_05:50:00,0.0
2020-12-23_05:55:00,133.36
2020-12-23_06:00:00,124.32
2020-12-23_06:05:00,121.76
2020-12-23_06:10:00,120.72
2020-12-23_06:15:00,0.0
2020-12-23_06:20:00,0.0
2020-12-23_06:25:00,0.0
2020-12-23_06:30:00,0.0
2020-12-23_06:35:00,129.6
2020-12-23_06:40:00,123.52
2020-12-23_06:45:00,120.88
2020-12-23_06:50:00,119.84
2020-12-23_06:55:00,0.0
2020-12-23_07:00:00,0.0
2020-12-23_07:05:00,0.0
2020-12-23_07:10:00,152.08
2020-12-23_07:15:00,125.92
2020-12-23_07:20:00,123.04
2020-12-23_07:25:00,121.6
2020-12-23_07:30:00,0.0
2020-12-23_07:35:00,0.0
2020-12-23_07:40:00,0.0
2020-12-23_07:45:00,0.0
2020-12-23_07:50:00,131.04
2020-12-23_07:55:00,127.44
2020-12-23_08:00:00,124.16
2020-12-23_08:05:00,122.24
2020-12-23_08:10:00,0.0
2020-12-23_08:15:00,0.0
2020-12-23_08:20:00,0.0
2020-12-23_08:25:00,0.0
2020-12-23_08:30:00,128.72
2020-12-23_08:35:00,125.76
2020-12-23_08:40:00,122.72
2020-12-23_08:45:00,120.08
2020-12-23_08:50:00,0.0
2020-12-23_08:55:00,0.0
2020-12-23_09:00:00,0.0
2020-12-23_09:05:00,129.52
2020-12-23_09:10:00,125.52
2020-12-23_09:15:00,122.8
2020-12-23_09:20:00,120.4
2020-12-23_09:25:00,0.0
2020-12-23_09:30:00,0.0
2020-12-23_09:35:00,0.0
2020-12-23_09:40:00,0.0
2020-12-23_09:45:00,127.68
2020-12-23_09:50:00,124.08
2020-12-23_09:55:00,122.88
2020-12-23_10:00:00,121.04
2020-12-23_10:05:00,0.0
2020-12-23_10:10:00,0.0
2020-12-23_10:15:00,0.0
2020-12-23_10:20:00,134.56
2020-12-23_10:25:00,128.48
2020-12-23_10:30:00,123.68
2020-12-23_10:40:00,121.04
2020-12-23_10:45:00,0.0
2020-12-23_10:50:00,0.0
2020-12-23_10:55:00,0.0
2020-12-23_11:00:00,133.52
2020-12-23_11:05:00,126.16
2020-12-23_11:10:00,123.52
2020-12-23_11:15:00,122.24
2020-12-23_11:20:00,0.0
2020-12-23_11:25:00,0.0
2020-12-23_11:30:00,0.0
2020-12-23_11:35:00,0.0
2020-12-23_11:40:00,129.28
2020-12-23_11:45:00,124.24
2020-12-23_11:50:00,121.68
2020-12-23_11:55:00,118.4
2020-12-23_12:00:00,0.0
2020-12-23_12:05:00,0.0
2020-12-23_12:10:00,0.0
2020-12-23_12:15:00,152.0
2020-12-23_12:20:00,125.52
2020-12-23_12:25:00,122.8
2020-12-23_12:30:00,119.84
2020-12-23_12:35:00,0.0
2020-12-23_12:40:00,0.0
2020-12-23_12:45:00,0.0
2020-12-23_12:50:00,0.0
2020-12-23_12:55:00,127.2
2020-12-23_13:00:00,124.4
2020-12-23_13:05:00,121.76
2020-12-23_13:10:00,117.2
2020-12-23_13:15:00,0.0
2020-12-23_13:20:00,0.0
2020-12-23_13:25:00,0.0
2020-12-23_13:30:00,0.0
2020-12-23_13:35:00,125.28
2020-12-23_13:40:00,121.2
2020-12-23_13:45:00,118.48
2020-12-23_13:50:00,0.0
2020-12-23_13:55:00,0.0
2020-12-23_14:00:00,0.0
2020-12-23_14:05:00,0.0
2020-12-23_14:10:00,125.84
2020-12-23_14:15:00,121.2
2020-12-23_14:20:00,119.76
2020-12-23_14:25:00,117.92
2020-12-23_14:30:00,0.0
2020-12-23_14:35:00,0.0
2020-12-23_14:40:00,0.0
2020-12-23_14:45:00,0.0
2020-12-23_14:50:00,127.12
2020-12-23_14:55:00,123.12
2020-12-23_15:00:00,119.36
2020-12-23_15:05:00,0.0
2020-12-23_15:10:00,0.0
2020-12-23_15:15:00,0.0
2020-12-23_15:20:00,0.0
2020-12-23_15:25:00,125.68
2020-12-23_15:30:00,122.96
2020-12-23_15:35:00,120.64
2020-12-23_15:40:00,171.04
2020-12-23_15:45:00,162.24
2020-12-23_15:50:00,167.84
2020-12-23_15:55:00,165.76
2020-12-23_16:00:00,174.8
2020-12-23_16:05:00,176.08
2020-12-23_16:10:00,1.03
2020-12-23_16:15:00,1.09
2020-12-23_16:20:00,146.8
2020-12-23_16:25:00,148.0
2020-12-23_16:30:00,148.24
2020-12-23_16:35:00,139.84
2020-12-23_16:40:00,136.56
2020-12-23_16:45:00,134.48
2020-12-23_16:50:00,132.48
2020-12-23_16:55:00,129.6
2020-12-23_17:00:00,128.64
2020-12-23_17:05:00,126.64
2020-12-23_17:10:00,127.52
2020-12-23_17:15:00,128.32
2020-12-23_17:20:00,127.44
2020-12-23_17:25:00,120.88
2020-12-23_17:30:00,120.64
2020-12-23_17:35:00,119.92
2020-12-23_17:40:00,119.92
2020-12-23_17:45:00,0.0
2020-12-23_17:50:00,0.0
2020-12-23_17:55:00,0.0
2020-12-23_18:00:00,0.0
2020-12-23_18:05:00,129.6
2020-12-23_18:10:00,126.8
2020-12-23_18:15:00,123.12
2020-12-23_18:20:00,124.48
2020-12-23_18:25:00,121.04
2020-12-23_18:30:00,0.0
2020-12-23_18:35:00,0.0
2020-12-23_18:40:00,0.0
2020-12-23_18:45:00,142.4
2020-12-23_18:50:00,132.48
2020-12-23_18:55:00,127.36
2020-12-23_19:00:00,124.96
2020-12-23_19:05:00,124.0
2020-12-23_19:10:00,120.96
2020-12-23_19:15:00,0.0
2020-12-23_19:20:00,0.0
2020-12-23_19:30:00,129.44
2020-12-23_19:35:00,126.4
2020-12-23_19:40:00,122.8
2020-12-23_19:45:00,121.68
2020-12-23_19:50:00,0.0
2020-12-23_19:55:00,0.0
2020-12-23_20:00:00,0.0
2020-12-23_20:05:00,0.0
2020-12-23_20:10:00,131.52
2020-12-23_20:15:00,126.64
2020-12-23_20:20:00,124.48
2020-12-23_20:25:00,119.44
2020-12-23_20:30:00,0.0
2020-12-23_20:35:00,0.0
2020-12-23_20:40:00,0.0
2020-12-23_20:45:00,148.72
2020-12-23_20:50:00,128.16
2020-12-23_20:55:00,123.52
2020-12-23_21:00:00,119.2
2020-12-23_21:05:00,0.0
2020-12-23_21:10:00,0.0
2020-12-23_21:15:00,150.72
2020-12-23_21:20:00,122.88
2020-12-23_21:25:00,119.2
2020-12-23_21:30:00,120.96
2020-12-23_21:35:00,0.0
2020-12-23_21:40:00,0.0
2020-12-23_21:45:00,0.0
2020-12-23_21:50:00,0.0
2020-12-23_21:55:00,131.92
2020-12-23_22:00:00,126.88
2020-12-23_22:05:00,122.24
2020-12-23_22:10:00,117.76
2020-12-23_22:15:00,0.0
2020-12-23_22:20:00,0.0
2020-12-23_22:25:00,0.0
2020-12-23_22:30:00,0.0
2020-12-23_22:35:00,127.44
2020-12-23_22:40:00,124.8
2020-12-23_22:45:00,123.44
2020-12-23_22:50:00,119.92
2020-12-23_22:55:00,0.0
2020-12-23_23:00:00,0.0
2020-12-23_23:05:00,0.0
2020-12-23_23:10:00,132.0
2020-12-23_23:15:00,125.04
2020-12-23_23:20:00,119.76
2020-12-23_23:25:00,114.16
2020-12-23_23:30:00,0.0
2020-12-23_23:35:00,0.0
2020-12-23_23:40:00,0.0
2020-12-23_23:45:00,154.8
2020-12-23_23:50:00,127.2
2020-12-23_23:55:00,123.04
2020-12-24_00:00:00,120.32
2020-12-24_00:05:00,0.0
2020-12-24_00:10:00,0.0
2020-12-24_00:15:00,0.0
2020-12-24_00:20:00,0.0
2020-12-24_00:25:00,126.48
2020-12-24_00:30:00,120.72
2020-12-24_00:35:00,118.32
2020-12-24_00:40:00,0.0
2020-12-24_00:45:00,0.0
2020-12-24_00:50:00,0.0
2020-12-24_00:55:00,0.0
2020-12-24_01:00:00,125.76
2020-12-24_01:05:00,122.72
2020-12-24_01:10:00,121.04
2020-12-24_01:15:00,118.72
2020-12-24_01:20:00,0.0
2020-12-24_01:25:00,0.0
2020-12-24_01:30:00,0.0
2020-12-24_01:35:00,129.36
2020-12-24_01:40:00,124.72
2020-12-24_01:45:00,122.96
2020-12-24_01:50:00,120.56
2020-12-24_01:55:00,0.0
2020-12-24_02:00:00,0.0
2020-12-24_02:05:00,0.0
2020-12-24_02:10:00,129.36
2020-12-24_02:15:00,125.68
2020-12-24_02:20:00,124.08
2020-12-24_02:25:00,120.8
2020-12-24_02:30:00,0.0
2020-12-24_02:35:00,0.0
2020-12-24_02:40:00,0.0
2020-12-24_02:45:00,141.12
2020-12-24_02:50:00,125.52
2020-12-24_02:55:00,124.4
2020-12-24_03:00:00,122.64
2020-12-24_03:05:00,0.0
2020-12-24_03:10:00,0.0
2020-12-24_03:15:00,0.0
2020-12-24_03:20:00,150.4
2020-12-24_03:25:00,128.8
2020-12-24_03:30:00,138.72
2020-12-24_03:35:00,121.6
2020-12-24_03:45:00,0.0
2020-12-24_03:50:00,0.0
2020-12-24_03:55:00,0.0
2020-12-24_04:00:00,129.44
2020-12-24_04:05:00,125.76
2020-12-24_04:10:00,118.0
2020-12-24_04:15:00,116.48
2020-12-24_04:20:00,0.0
2020-12-24_04:25:00,0.0
2020-12-24_04:30:00,0.0
2020-12-24_04:35:00,124.96
2020-12-24_04:40:00,120.56
2020-12-24_04:45:00,122.4
2020-12-24_04:50:00,118.8
2020-12-24_04:55:00,0.0
2020-12-24_05:00:00,0.0
2020-12-24_05:05:00,0.0
2020-12-24_05:10:00,127.68
2020-12-24_05:15:00,124.08
2020-12-24_05:20:00,121.2
2020-12-24_05:25:00,119.12
2020-12-24_05:30:00,0.0
2020-12-24_05:35:00,0.0
2020-12-24_05:40:00,0.0
2020-12-24_05:45:00,127.6
2020-12-24_05:50:00,124.08
2020-12-24_05:55:00,121.36
2020-12-24_06:00:00,120.72
2020-12-24_06:05:00,0.0
2020-12-24_06:10:00,0.0
2020-12-24_06:15:00,0.0
2020-12-24_06:20:00,128.8
2020-12-24_06:25:00,123.52
2020-12-24_06:30:00,120.96
2020-12-24_06:35:00,119.44
2020-12-24_06:40:00,0.0
2020-12-24_06:45:00,0.0
2020-12-24_06:50:00,0.0
2020-12-24_06:55:00,133.12
2020-12-24_07:00:00,130.56
2020-12-24_07:05:00,127.36
2020-12-24_07:10:00,124.0
2020-12-24_07:15:00,0.0
2020-12-24_07:20:00,0.0
2020-12-24_07:25:00,0.0
2020-12-24_07:30:00,12.96
2020-12-24_07:35:00,129.84
2020-12-24_07:40:00,128.8
2020-12-24_07:45:00,124.88
2020-12-24_07:50:00,123.44
2020-12-24_07:55:00,0.0
2020-12-24_08:00:00,0.0
2020-12-24_08:05:00,130.48
2020-12-24_08:10:00,127.2
2020-12-24_08:15:00,124.08
2020-12-24_08:20:00,0.0
2020-12-24_08:25:00,0.0
2020-12-24_08:30:00,0.0
2020-12-24_08:35:00,0.0
2020-12-24_08:40:00,132.48
2020-12-24_08:45:00,128.08
2020-12-24_08:50:00,125.6
2020-12-24_08:55:00,0.0
2020-12-24_09:00:00,0.0
2020-12-24_09:05:00,0.0
2020-12-24_09:10:00,0.0
2020-12-24_09:15:00,130.24
2020-12-24_09:20:00,127.28
2020-12-24_09:25:00,125.84
2020-12-24_09:30:00,124.64
2020-12-24_09:35:00,0.0
2020-12-24_09:40:00,0.0
2020-12-24_09:45:00,0.0
2020-12-24_09:50:00,144.0
2020-12-24_09:55:00,129.2
2020-12-24_10:00:00,124.64
2020-12-24_10:05:00,121.92
2020-12-24_10:10:00,0.0
2020-12-24_10:15:00,0.0
2020-12-24_10:20:00,0.0
2020-12-24_10:25:00,0.0
2020-12-24_10:30:00,129.84
2020-12-24_10:35:00,126.08
2020-12-24_10:40:00,124.32
2020-12-24_10:45:00,0.0
2020-12-24_10:50:00,0.0
2020-12-24_10:55:00,0.0
2020-12-24_11:00:00,0.0
2020-12-24_11:05:00,132.48
2020-12-24_11:10:00,127.68
2020-12-24_11:15:00,124.64
2020-12-24_11:20:00,0.0
2020-12-24_11:25:00,0.0
2020-12-24_11:30:00,0.0
2020-12-24_11:35:00,0.0
2020-12-24_11:40:00,133.68
2020-12-24_11:45:00,129.84
2020-12-24_11:50:00,125.6
2020-12-24_11:55:00,122.88
2020-12-24_12:00:00,0.0
2020-12-24_12:05:00,0.0
2020-12-24_12:10:00,0.0
2020-12-24_12:15:00,0.0
2020-12-24_12:20:00,130.88
2020-12-24_12:25:00,126.0
2020-12-24_12:30:00,122.32
2020-12-24_12:35:00,0.0
2020-12-24_12:40:00,0.0
2020-12-24_12:45:00,0.0
2020-12-24_12:50:00,0.0
2020-12-24_12:55:00,133.76
2020-12-24_13:00:00,127.12
2020-12-24_13:05:00,124.08
2020-12-24_13:10:00,0.0
2020-12-24_13:15:00,0.0
2020-12-24_13:20:00,0.0
2020-12-24_13:25:00,0.0
2020-12-24_13:30:00,130.88
2020-12-24_13:35:00,124.8
2020-12-24_13:40:00,122.16
2020-12-24_13:45:00,118.56
2020-12-24_13:50:00,0.0
2020-12-24_13:55:00,0.0
2020-12-24_14:00:00,0.0
2020-12-24_14:05:00,140.8
2020-12-24_14:10:00,125.6
2020-12-24_14:15:00,122.64
2020-12-24_14:20:00,119.2
2020-12-24_14:25:00,0.0
2020-12-24_14:30:00,0.0
2020-12-24_14:35:00,0.0
2020-12-24_14:40:00,0.0
2020-12-24_14:45:00,126.4
2020-12-24_14:50:00,124.0
2020-12-24_14:55:00,122.64
2020-12-24_15:00:00,121.76
2020-12-24_15:05:00,0.0
2020-12-24_15:10:00,0.0
2020-12-24_15:15:00,0.0
2020-12-24_15:20:00,0.0
2020-12-24_15:25:00,127.2
2020-12-24_15:30:00,123.84
2020-12-24_15:35:00,120.96
2020-12-24_15:40:00,169.92
2020-12-24_15:45:00,166.96
2020-12-24_15:50:00,162.56
2020-12-24_15:55:00,170.72
2020-12-24_16:00:00,169.92
2020-12-24_16:05:00,170.8
2020-12-24_16:10:00,1.08
